Ctry,Year,SR,Lat,Lon,PType,PNum,Catch
DK,2013,48E9,59.75,-0.5,M,9,124.28
DK,2013,48F3,59.75,3.5,M,9,65.938
DK,2013,48F4,59.75,4.5,M,9,37.356
DK,2013,49F0,60.25,0.5,M,9,132.312
DK,2013,49F1,60.25,1.5,M,9,1257.735
DK,2013,49F2,60.25,2.5,M,9,201.685
DK,2013,49F3,60.25,3.5,M,9,15.932
DK,2013,50F1,60.75,1.5,M,9,413.154
DK,2013,50F2,60.75,2.5,M,9,24.763
DK,2013,50F4,60.75,4.5,M,9,46.423
DK,2013,51F4,61.25,4.5,M,9,14.892
DK,2013,52F2,61.75,2.5,M,9,1082.311
DK,2013,55E8,63.25,-1.5,M,9,391.402
DK,2013,39F0,55.25,0.5,M,10,0.03
DK,2013,40F0,55.75,0.5,M,10,0.005
DK,2013,40F5,55.75,5.5,M,10,0.001
DK,2013,40G1,55.75,11.5,M,10,0.004
DK,2013,41F5,56.25,5.5,M,10,0.032
DK,2013,41F6,56.25,6.5,M,10,0.001
DK,2013,41F8,56.25,8.5,M,10,0.099
DK,2013,41G0,56.25,10.5,M,10,0.017
DK,2013,41G1,56.25,11.5,M,10,0.006
DK,2013,42F6,56.75,6.5,M,10,0.036
DK,2013,42F7,56.75,7.5,M,10,0.036
DK,2013,42F8,56.75,8.5,M,10,0.004
DK,2013,42G0,56.75,10.5,M,10,0.004
DK,2013,42G1,56.75,11.5,M,10,0.025
DK,2013,42G2,56.75,12.5,M,10,0.01
DK,2013,43F8,57.25,8.5,M,10,0.016
DK,2013,43F9,57.25,9.5,M,10,0.003
DK,2013,43G0,57.25,10.5,M,10,0.001
DK,2013,43G1,57.25,11.5,M,10,0.587
DK,2013,44F1,57.75,1.5,M,10,6.644
DK,2013,44F3,57.75,3.5,M,10,0.001
DK,2013,44F8,57.75,8.5,M,10,0.051
DK,2013,44F9,57.75,9.5,M,10,0.403
DK,2013,44G0,57.75,10.5,M,10,6.794
DK,2013,44G1,57.75,11.5,M,10,0.002
DK,2013,45F9,58.25,9.5,M,10,0.001
DK,2013,45G0,58.25,10.5,M,10,0.015
DK,2013,46G0,58.75,10.5,M,10,0.016
DK,2013,47E8,59.25,-1.5,M,10,5012.844
DK,2013,47E9,59.25,-0.5,M,10,2609.305
DK,2013,47F1,59.25,1.5,M,10,88.323
DK,2013,47F3,59.25,3.5,M,10,2.158
DK,2013,48E7,59.75,-2.5,M,10,6181.414
DK,2013,48E8,59.75,-1.5,M,10,5726.631
DK,2013,48E9,59.75,-0.5,M,10,1094.981
DK,2013,48F1,59.75,1.5,M,10,515.825
DK,2013,48F2,59.75,2.5,M,10,7.192
DK,2013,48F3,59.75,3.5,M,10,23.568
DK,2013,49E7,60.25,-2.5,M,10,4552.954
DK,2013,49F0,60.25,0.5,M,10,91.396
DK,2013,50E9,60.75,-0.5,M,10,100.472
DK,2013,50F0,60.75,0.5,M,10,701.758
DK,2013,50F4,60.75,4.5,M,10,1.3
DK,2013,39F0,55.25,0.5,M,11,0.025
DK,2013,40F0,55.75,0.5,M,11,0.141
DK,2013,41F8,56.25,8.5,M,11,0.029
DK,2013,41G1,56.25,11.5,M,11,0.002
DK,2013,41G2,56.25,12.5,M,11,0.002
DK,2013,42F7,56.75,7.5,M,11,0.005
DK,2013,42F8,56.75,8.5,M,11,0.005
DK,2013,42G0,56.75,10.5,M,11,0.002
DK,2013,42G1,56.75,11.5,M,11,0.016
DK,2013,42G2,56.75,12.5,M,11,0.012
DK,2013,43F6,57.25,6.5,M,11,0.001
DK,2013,43F7,57.25,7.5,M,11,0.002
DK,2013,43F8,57.25,8.5,M,11,0.008
DK,2013,43F9,57.25,9.5,M,11,0.005
DK,2013,43G1,57.25,11.5,M,11,0.057
DK,2013,44F1,57.75,1.5,M,11,0.031
DK,2013,44F5,57.75,5.5,M,11,0.004
DK,2013,44F8,57.75,8.5,M,11,0.004
DK,2013,44F9,57.75,9.5,M,11,0.432
DK,2013,44G0,57.75,10.5,M,11,0.913
DK,2013,44G1,57.75,11.5,M,11,0.01
DK,2013,45F0,58.25,0.5,M,11,0.033
DK,2013,45F1,58.25,1.5,M,11,0.008
DK,2013,45F4,58.25,4.5,M,11,0.001
DK,2013,45F9,58.25,9.5,M,11,0.001
DK,2013,45G0,58.25,10.5,M,11,0.072
DK,2013,45G1,58.25,11.5,M,11,0.001
DK,2013,46F0,58.75,0.5,M,11,2.926
DK,2013,46F1,58.75,1.5,M,11,10.969
DK,2013,47F2,59.25,2.5,M,11,0.006
DK,2013,48E8,59.75,-1.5,M,11,1511.9
DK,2013,48F3,59.75,3.5,M,11,0.001
DK,2013,41G1,56.25,11.5,M,12,0.002
DK,2013,41G2,56.25,12.5,M,12,0.002
DK,2013,43F8,57.25,8.5,M,12,0.001
DK,2013,43F9,57.25,9.5,M,12,0.001
DK,2013,43G0,57.25,10.5,M,12,0.001
DK,2013,43G1,57.25,11.5,M,12,0.013
DK,2013,44F1,57.75,1.5,M,12,0.506
DK,2013,44F7,57.75,7.5,M,12,0.004
DK,2013,44F8,57.75,8.5,M,12,0.039
DK,2013,44F9,57.75,9.5,M,12,0.071
DK,2013,44G0,57.75,10.5,M,12,0.071
DK,2013,44G1,57.75,11.5,M,12,0.008
DK,2013,45F9,58.25,9.5,M,12,0.01
DK,2013,45G0,58.25,10.5,M,12,0.032
DK,2013,46G0,58.75,10.5,M,12,0.008
DK,2013,47F0,59.25,0.5,M,12,0.326
DK,2013,48E9,59.75,-0.5,M,12,0.746
DK,2013,48F0,59.75,0.5,M,12,0.853
DKDiscards,2013,36G4,53.75,14.5,M,1,7.71606257e-05
DKDiscards,2013,37G2,54.25,12.5,M,1,0.0009677191502
DKDiscards,2013,38F5,54.75,5.5,M,1,0.00303884327
DKDiscards,2013,38G2,54.75,12.5,M,1,0.0010549775368
DKDiscards,2013,38G3,54.75,13.5,M,1,0.0017477825604
DKDiscards,2013,38G4,54.75,14.5,M,1,0.0017286436192
DKDiscards,2013,39F5,55.25,5.5,M,1,0.0752990812388
DKDiscards,2013,39F7,55.25,7.5,M,1,0.0108434390326
DKDiscards,2013,39F8,55.25,8.5,M,1,0.0069610035828
DKDiscards,2013,39G2,55.25,12.5,M,1,6.32072133e-05
DKDiscards,2013,39G3,55.25,13.5,M,1,0.00251568237
DKDiscards,2013,39G4,55.25,14.5,M,1,0.0036287553669
DKDiscards,2013,40F5,55.75,5.5,M,1,0.0965419126652
DKDiscards,2013,40F6,55.75,6.5,M,1,0.0312621548148
DKDiscards,2013,40F7,55.75,7.5,M,1,0.0064519823525
DKDiscards,2013,40F8,55.75,8.5,M,1,0.0006941291062
DKDiscards,2013,41F6,56.25,6.5,M,1,0.0103456501711
DKDiscards,2013,41F7,56.25,7.5,M,1,0.0009934334994
DKDiscards,2013,41F8,56.25,8.5,M,1,0.0009845020996
DKDiscards,2013,42F4,56.75,4.5,M,1,0.0003834624537
DKDiscards,2013,42F5,56.75,5.5,M,1,0.0004783699029
DKDiscards,2013,42F6,56.75,6.5,M,1,0.0348144201705
DKDiscards,2013,42F7,56.75,7.5,M,1,0.0133919228147
DKDiscards,2013,42F8,56.75,8.5,M,1,0.000683261473
DKDiscards,2013,43F5,57.25,5.5,M,1,0.0004428425378
DKDiscards,2013,43F6,57.25,6.5,M,1,0.011283128058
DKDiscards,2013,43F7,57.25,7.5,M,1,0.0248454680152
DKDiscards,2013,43F8,57.25,8.5,M,1,0.051557103345
DKDiscards,2013,44F5,57.75,5.5,M,1,0.0258339029359
DKDiscards,2013,44F6,57.75,6.5,M,1,0.0379131882718
DKDiscards,2013,44F7,57.75,7.5,M,1,0.0058837054575
DKDiscards,2013,44F8,57.75,8.5,M,1,0.0376077733454
DKDiscards,2013,44F9,57.75,9.5,M,1,0.0880602101005
DKDiscards,2013,44G0,57.75,10.5,M,1,0.0704423544664
DKDiscards,2013,44G1,57.75,11.5,M,1,8.55595485e-05
DKDiscards,2013,45F3,58.25,3.5,M,1,4.80682694e-05
DKDiscards,2013,45F4,58.25,4.5,M,1,0.0098850045434
DKDiscards,2013,45F5,58.25,5.5,M,1,0.0085765885574
DKDiscards,2013,45F8,58.25,8.5,M,1,1.45703323e-05
DKDiscards,2013,45F9,58.25,9.5,M,1,0.0074936674374
DKDiscards,2013,45G0,58.25,10.5,M,1,0.0310599953661
DKDiscards,2013,45G1,58.25,11.5,M,1,4.8071007e-05
DKDiscards,2013,46F2,58.75,2.5,M,1,0.0005482160766
DKDiscards,2013,46F3,58.75,3.5,M,1,0.0008221513069
DKDiscards,2013,46G0,58.75,10.5,M,1,0.0082368442821
DKDiscards,2013,47F0,59.25,0.5,M,1,0.0005743157349
DKDiscards,2013,47F3,59.25,3.5,M,1,0.0005544312288
DKDiscards,2013,48F0,59.75,0.5,M,1,0.0011340854829
DKDiscards,2013,48F1,59.75,1.5,M,1,0.0019503410928
DKDiscards,2013,48F3,59.75,3.5,M,1,0.0065148876897
DKDiscards,2013,49F0,60.25,0.5,M,1,0.0336961794061
DKDiscards,2013,49F1,60.25,1.5,M,1,0.0664995665472
DKDiscards,2013,49F2,60.25,2.5,M,1,0.0016893004632
DKDiscards,2013,49F3,60.25,3.5,M,1,0.0103192613512
DKDiscards,2013,50F1,60.75,1.5,M,1,0.0014579007045
DKDiscards,2013,50F2,60.75,2.5,M,1,0.0060412188493
DKDiscards,2013,50F3,60.75,3.5,M,1,0.0132151467688
DKDiscards,2013,51F2,61.25,2.5,M,1,0.00191130088
DKDiscards,2013,36G4,53.75,14.5,M,2,2.6170102e-05
DKDiscards,2013,37G2,54.25,12.5,M,2,0.0004594302237
DKDiscards,2013,38G2,54.75,12.5,M,2,0.0010239737627
DKDiscards,2013,38G3,54.75,13.5,M,2,0.0031326007685
DKDiscards,2013,38G4,54.75,14.5,M,2,0.0006916148643
DKDiscards,2013,39F5,55.25,5.5,M,2,0.0023215890869
DKDiscards,2013,39F7,55.25,7.5,M,2,0.0015149150438
DKDiscards,2013,39F8,55.25,8.5,M,2,0.0023639504218
DKDiscards,2013,39G2,55.25,12.5,M,2,0.0001092818455
DKDiscards,2013,39G3,55.25,13.5,M,2,0.0017286842233
DKDiscards,2013,39G4,55.25,14.5,M,2,0.0011667751373
DKDiscards,2013,40F5,55.75,5.5,M,2,0.0186976365642
DKDiscards,2013,40F6,55.75,6.5,M,2,0.1845603646842
DKDiscards,2013,40F7,55.75,7.5,M,2,0.0135110091918
DKDiscards,2013,40F8,55.75,8.5,M,2,0.000338695464
DKDiscards,2013,41F5,56.25,5.5,M,2,0.0058103197357
DKDiscards,2013,41F6,56.25,6.5,M,2,0.0472166572613
DKDiscards,2013,41F7,56.25,7.5,M,2,0.0142031399675
DKDiscards,2013,41F8,56.25,8.5,M,2,0.0002074846662
DKDiscards,2013,42F5,56.75,5.5,M,2,0.0015089057344
DKDiscards,2013,42F6,56.75,6.5,M,2,0.0169288530932
DKDiscards,2013,42F7,56.75,7.5,M,2,0.003011815914
DKDiscards,2013,42F8,56.75,8.5,M,2,0.0003163403603
DKDiscards,2013,43F5,57.25,5.5,M,2,0.0010977078155
DKDiscards,2013,43F6,57.25,6.5,M,2,0.0170312532623
DKDiscards,2013,43F7,57.25,7.5,M,2,0.03987523236
DKDiscards,2013,43F8,57.25,8.5,M,2,0.0204393203362
DKDiscards,2013,43F9,57.25,9.5,M,2,6.35558996e-05
DKDiscards,2013,44F4,57.75,4.5,M,2,0.0085483921937
DKDiscards,2013,44F5,57.75,5.5,M,2,0.0305364845093
DKDiscards,2013,44F6,57.75,6.5,M,2,0.054597079575
DKDiscards,2013,44F7,57.75,7.5,M,2,0.0135545165044
DKDiscards,2013,44F8,57.75,8.5,M,2,0.0297144985046
DKDiscards,2013,44F9,57.75,9.5,M,2,0.0572573867939
DKDiscards,2013,44G0,57.75,10.5,M,2,0.0329429891486
DKDiscards,2013,44G1,57.75,11.5,M,2,0.0003794342467
DKDiscards,2013,45F3,58.25,3.5,M,2,0.0009662665084
DKDiscards,2013,45F4,58.25,4.5,M,2,0.0374759045882
DKDiscards,2013,45F5,58.25,5.5,M,2,0.0086902650573
DKDiscards,2013,45F9,58.25,9.5,M,2,0.0063314064495
DKDiscards,2013,45G0,58.25,10.5,M,2,0.0230925202675
DKDiscards,2013,46F3,58.75,3.5,M,2,0.0029200054855
DKDiscards,2013,46F4,58.75,4.5,M,2,1.85360313e-05
DKDiscards,2013,46F9,58.75,9.5,M,2,0.0002078566721
DKDiscards,2013,46G0,58.75,10.5,M,2,0.01210380505
DKDiscards,2013,47F3,59.25,3.5,M,2,0.00587511084
DKDiscards,2013,48F3,59.75,3.5,M,2,0.025602407208
DKDiscards,2013,48F4,59.75,4.5,M,2,0.0008031342662
DKDiscards,2013,49F2,60.25,2.5,M,2,0.0025122957007
DKDiscards,2013,49F3,60.25,3.5,M,2,0.0624282494002
DKDiscards,2013,49F4,60.25,4.5,M,2,0.0009129096895
DKDiscards,2013,50F2,60.75,2.5,M,2,0.033279265732
DKDiscards,2013,50F3,60.75,3.5,M,2,0.045165042831
DKDiscards,2013,51F2,61.25,2.5,M,2,0.0084522976833
DKDiscards,2013,52F1,61.75,1.5,M,2,0.0001020901472
DKDiscards,2013,33F3,52.25,3.5,M,3,2.42946893e-05
DKDiscards,2013,34F3,52.75,3.5,M,3,0.0001335890554
DKDiscards,2013,34F4,52.75,4.5,M,3,0.0003051121674
DKDiscards,2013,37G2,54.25,12.5,M,3,0.0001739102995
DKDiscards,2013,38G2,54.75,12.5,M,3,0.0002788788024
DKDiscards,2013,38G3,54.75,13.5,M,3,0.0003710608467
DKDiscards,2013,38G4,54.75,14.5,M,3,0.0001316229875
DKDiscards,2013,39F5,55.25,5.5,M,3,0.0003438169465
DKDiscards,2013,39F6,55.25,6.5,M,3,0.0004500430956
DKDiscards,2013,39F7,55.25,7.5,M,3,0.0004420571767
DKDiscards,2013,39F8,55.25,8.5,M,3,0.0057029721863
DKDiscards,2013,39G2,55.25,12.5,M,3,3.73686524e-05
DKDiscards,2013,39G3,55.25,13.5,M,3,0.0004433964129
DKDiscards,2013,39G4,55.25,14.5,M,3,0.000732661816
DKDiscards,2013,40F4,55.75,4.5,M,3,0.0003951548107
DKDiscards,2013,40F5,55.75,5.5,M,3,0.0005135936743
DKDiscards,2013,40F6,55.75,6.5,M,3,0.0753349380424
DKDiscards,2013,40F7,55.75,7.5,M,3,0.000534339396
DKDiscards,2013,40F8,55.75,8.5,M,3,0.0002009255824
DKDiscards,2013,41F3,56.25,3.5,M,3,0.0002817494436
DKDiscards,2013,41F5,56.25,5.5,M,3,0.0014179378539
DKDiscards,2013,41F6,56.25,6.5,M,3,0.0753377925924
DKDiscards,2013,41F7,56.25,7.5,M,3,0.031418207486
DKDiscards,2013,41F8,56.25,8.5,M,3,0.0010329804158
DKDiscards,2013,42F2,56.75,2.5,M,3,4.72000597e-05
DKDiscards,2013,42F3,56.75,3.5,M,3,0.0001435184583
DKDiscards,2013,42F4,56.75,4.5,M,3,0.0001748763873
DKDiscards,2013,42F5,56.75,5.5,M,3,0.0093831735246
DKDiscards,2013,42F6,56.75,6.5,M,3,0.0435797310064
DKDiscards,2013,42F7,56.75,7.5,M,3,0.0292902189864
DKDiscards,2013,42F8,56.75,8.5,M,3,0.0013840067772
DKDiscards,2013,43F2,57.25,2.5,M,3,0.000190576837
DKDiscards,2013,43F3,57.25,3.5,M,3,0.0001103272301
DKDiscards,2013,43F5,57.25,5.5,M,3,0.0015688980955
DKDiscards,2013,43F6,57.25,6.5,M,3,0.02735236602
DKDiscards,2013,43F7,57.25,7.5,M,3,0.0215131025376
DKDiscards,2013,43F8,57.25,8.5,M,3,0.0088465830225
DKDiscards,2013,44F4,57.75,4.5,M,3,0.0011060797889
DKDiscards,2013,44F5,57.75,5.5,M,3,0.010633636287
DKDiscards,2013,44F6,57.75,6.5,M,3,0.0068973916891
DKDiscards,2013,44F7,57.75,7.5,M,3,0.0001096381008
DKDiscards,2013,44F8,57.75,8.5,M,3,0.0148530418251
DKDiscards,2013,44F9,57.75,9.5,M,3,0.0519162357978
DKDiscards,2013,44G0,57.75,10.5,M,3,0.0602029870939
DKDiscards,2013,44G1,57.75,11.5,M,3,0.0014303580656
DKDiscards,2013,45F2,58.25,2.5,M,3,1.61974704e-05
DKDiscards,2013,45F3,58.25,3.5,M,3,0.0065816524144
DKDiscards,2013,45F4,58.25,4.5,M,3,0.0318300015485
DKDiscards,2013,45F5,58.25,5.5,M,3,0.0034118214717
DKDiscards,2013,45F9,58.25,9.5,M,3,0.0023697984592
DKDiscards,2013,45G0,58.25,10.5,M,3,0.0299938656766
DKDiscards,2013,45G1,58.25,11.5,M,3,0.0003464333827
DKDiscards,2013,46F2,58.75,2.5,M,3,0.000530023382
DKDiscards,2013,46F3,58.75,3.5,M,3,0.0105305125997
DKDiscards,2013,46F4,58.75,4.5,M,3,0.000280897117
DKDiscards,2013,46G0,58.75,10.5,M,3,0.0159559439228
DKDiscards,2013,46G1,58.75,11.5,M,3,0.0001887890099
DKDiscards,2013,47F1,59.25,1.5,M,3,0.0003298134457
DKDiscards,2013,47F2,59.25,2.5,M,3,0.0007791953103
DKDiscards,2013,47F3,59.25,3.5,M,3,0.0147529695891
DKDiscards,2013,48F1,59.75,1.5,M,3,0.01028631207
DKDiscards,2013,48F3,59.75,3.5,M,3,0.0456178002476
DKDiscards,2013,48F4,59.75,4.5,M,3,0.0005026403209
DKDiscards,2013,49F0,60.25,0.5,M,3,0.0926717513739
DKDiscards,2013,49F1,60.25,1.5,M,3,0.0261544532801
DKDiscards,2013,49F2,60.25,2.5,M,3,0.0008215873495
DKDiscards,2013,49F3,60.25,3.5,M,3,0.0521186601174
DKDiscards,2013,50F1,60.75,1.5,M,3,9.48957899e-05
DKDiscards,2013,50F2,60.75,2.5,M,3,0.0122143792845
DKDiscards,2013,50F3,60.75,3.5,M,3,0.0463498923575
DKDiscards,2013,51F2,61.25,2.5,M,3,0.0182347165224
DKDiscards,2013,51F3,61.25,3.5,M,3,0.0002924145059
DKDiscards,2013,52F2,61.75,2.5,M,3,1.7197761e-05
DKDiscards,2013,33F3,52.25,3.5,M,4,0.001032899366
DKDiscards,2013,34F3,52.75,3.5,M,4,0.0005079092872
DKDiscards,2013,34F4,52.75,4.5,M,4,0.0023307172407
DKDiscards,2013,35F4,53.25,4.5,M,4,0.0010217975215
DKDiscards,2013,36F5,53.75,5.5,M,4,0.0001160087485
DKDiscards,2013,38F9,54.75,9.5,M,4,6.36729731e-05
DKDiscards,2013,39F9,55.25,9.5,M,4,1.2349408e-05
DKDiscards,2013,39G1,55.25,11.5,M,4,5.01628015e-05
DKDiscards,2013,39G3,55.25,13.5,M,4,4.36097959e-05
DKDiscards,2013,39G4,55.25,14.5,M,4,4.97773152e-05
DKDiscards,2013,40F5,55.75,5.5,M,4,0.0003467472466
DKDiscards,2013,40F6,55.75,6.5,M,4,0.0010263721521
DKDiscards,2013,40F7,55.75,7.5,M,4,0.0002242265956
DKDiscards,2013,40F8,55.75,8.5,M,4,0.0019603173469
DKDiscards,2013,41F2,56.25,2.5,M,4,0.045849493388
DKDiscards,2013,41F3,56.25,3.5,M,4,0.0731801597094
DKDiscards,2013,41F4,56.25,4.5,M,4,0.0324057005242
DKDiscards,2013,41F5,56.25,5.5,M,4,0.0038546476642
DKDiscards,2013,41F6,56.25,6.5,M,4,0.064299090863
DKDiscards,2013,41F7,56.25,7.5,M,4,0.0867279090465
DKDiscards,2013,41F8,56.25,8.5,M,4,0.0109115200132
DKDiscards,2013,42F2,56.75,2.5,M,4,0.0598466478339
DKDiscards,2013,42F3,56.75,3.5,M,4,0.0495189406962
DKDiscards,2013,42F4,56.75,4.5,M,4,0.1184001028895
DKDiscards,2013,42F5,56.75,5.5,M,4,0.1569501881251
DKDiscards,2013,42F6,56.75,6.5,M,4,0.0343584062279
DKDiscards,2013,42F7,56.75,7.5,M,4,0.031564589605
DKDiscards,2013,42F8,56.75,8.5,M,4,0.0053486103075
DKDiscards,2013,43F2,57.25,2.5,M,4,0.0004441142108
DKDiscards,2013,43F3,57.25,3.5,M,4,0.0034670453703
DKDiscards,2013,43F4,57.25,4.5,M,4,0.0854805819061
DKDiscards,2013,43F5,57.25,5.5,M,4,0.1439274732017
DKDiscards,2013,43F6,57.25,6.5,M,4,0.2217932567238
DKDiscards,2013,43F7,57.25,7.5,M,4,0.123658813191
DKDiscards,2013,43F8,57.25,8.5,M,4,0.0147951327658
DKDiscards,2013,43F9,57.25,9.5,M,4,0.0061809382915
DKDiscards,2013,44F3,57.75,3.5,M,4,0.0001283589468
DKDiscards,2013,44F4,57.75,4.5,M,4,0.0005834170041
DKDiscards,2013,44F5,57.75,5.5,M,4,0.8723704869408
DKDiscards,2013,44F6,57.75,6.5,M,4,0.3412365313746
DKDiscards,2013,44F7,57.75,7.5,M,4,0.0417343510776
DKDiscards,2013,44F8,57.75,8.5,M,4,0.0043784495225
DKDiscards,2013,44F9,57.75,9.5,M,4,0.0235321255168
DKDiscards,2013,44G0,57.75,10.5,M,4,0.0072213333884
DKDiscards,2013,45F2,58.25,2.5,M,4,5.5566808e-06
DKDiscards,2013,45F3,58.25,3.5,M,4,0.0419076701186
DKDiscards,2013,45F4,58.25,4.5,M,4,0.1084667721217
DKDiscards,2013,45F5,58.25,5.5,M,4,0.0438728545612
DKDiscards,2013,45F9,58.25,9.5,M,4,0.0003630470099
DKDiscards,2013,45G0,58.25,10.5,M,4,0.0025575124529
DKDiscards,2013,46F1,58.75,1.5,M,4,0.000178994199
DKDiscards,2013,46F2,58.75,2.5,M,4,4.03615166e-05
DKDiscards,2013,46F3,58.75,3.5,M,4,0.1860006148589
DKDiscards,2013,46F4,58.75,4.5,M,4,5.49882925e-05
DKDiscards,2013,46G0,58.75,10.5,M,4,0.0007351892105
DKDiscards,2013,47F0,59.25,0.5,M,4,0.066155816549
DKDiscards,2013,47F1,59.25,1.5,M,4,0.0002298007497
DKDiscards,2013,47F2,59.25,2.5,M,4,2.06105395e-05
DKDiscards,2013,47F3,59.25,3.5,M,4,0.8236042206406
DKDiscards,2013,48F0,59.75,0.5,M,4,0.1674294169519
DKDiscards,2013,48F1,59.75,1.5,M,4,0.0099754716334
DKDiscards,2013,48F2,59.75,2.5,M,4,0.0076921182645
DKDiscards,2013,48F3,59.75,3.5,M,4,1.0985560820504
DKDiscards,2013,49F0,60.25,0.5,M,4,0.1544794458566
DKDiscards,2013,49F1,60.25,1.5,M,4,0.2092604878713
DKDiscards,2013,49F2,60.25,2.5,M,4,0.035414992448
DKDiscards,2013,49F3,60.25,3.5,M,4,0.1844810971811
DKDiscards,2013,50F1,60.75,1.5,M,4,0.024339835527
DKDiscards,2013,50F2,60.75,2.5,M,4,0.1590667349079
DKDiscards,2013,50F3,60.75,3.5,M,4,0.0506025408899
DKDiscards,2013,51F2,61.25,2.5,M,4,0.0736478720744
DKDiscards,2013,36F5,53.75,5.5,M,5,0.0013079496726
DKDiscards,2013,38F9,54.75,9.5,M,5,9.25509839e-05
DKDiscards,2013,38G0,54.75,10.5,M,5,0.0029063552294
DKDiscards,2013,38G2,54.75,12.5,M,5,8.70239882e-05
DKDiscards,2013,38G3,54.75,13.5,M,5,0.0001978707931
DKDiscards,2013,38G4,54.75,14.5,M,5,0.0004087380269
DKDiscards,2013,39G0,55.25,10.5,M,5,0.0001442061446
DKDiscards,2013,39G1,55.25,11.5,M,5,0.0006251679598
DKDiscards,2013,39G2,55.25,12.5,M,5,1.81341954e-05
DKDiscards,2013,39G3,55.25,13.5,M,5,7.4250852e-06
DKDiscards,2013,39G4,55.25,14.5,M,5,0.001379825188
DKDiscards,2013,40F5,55.75,5.5,M,5,0.0002316367467
DKDiscards,2013,40F6,55.75,6.5,M,5,9.95439492e-05
DKDiscards,2013,40F7,55.75,7.5,M,5,0.0007227160095
DKDiscards,2013,40F8,55.75,8.5,M,5,8.92588199e-05
DKDiscards,2013,40G1,55.75,11.5,M,5,1.69229783e-05
DKDiscards,2013,41F2,56.25,2.5,M,5,6.25983807e-05
DKDiscards,2013,41F3,56.25,3.5,M,5,0.1460179537809
DKDiscards,2013,41F4,56.25,4.5,M,5,0.0068752511088
DKDiscards,2013,41F5,56.25,5.5,M,5,0.004107983352
DKDiscards,2013,41F6,56.25,6.5,M,5,0.002672509639
DKDiscards,2013,41F7,56.25,7.5,M,5,0.0422170464877
DKDiscards,2013,41F8,56.25,8.5,M,5,0.015155285435
DKDiscards,2013,42F2,56.75,2.5,M,5,0.0392283253109
DKDiscards,2013,42F3,56.75,3.5,M,5,0.0048054139424
DKDiscards,2013,42F4,56.75,4.5,M,5,0.1088911451957
DKDiscards,2013,42F5,56.75,5.5,M,5,0.0763771728537
DKDiscards,2013,42F6,56.75,6.5,M,5,0.0427129076335
DKDiscards,2013,42F7,56.75,7.5,M,5,0.0080958971163
DKDiscards,2013,42F8,56.75,8.5,M,5,0.006023679363
DKDiscards,2013,43F2,57.25,2.5,M,5,0.0015489889132
DKDiscards,2013,43F3,57.25,3.5,M,5,0.1389764494598
DKDiscards,2013,43F4,57.25,4.5,M,5,0.5367037424912
DKDiscards,2013,43F5,57.25,5.5,M,5,0.2525835601997
DKDiscards,2013,43F6,57.25,6.5,M,5,0.128487043314
DKDiscards,2013,43F7,57.25,7.5,M,5,0.0577430276604
DKDiscards,2013,43F8,57.25,8.5,M,5,0.0433314527863
DKDiscards,2013,43F9,57.25,9.5,M,5,0.0022587627222
DKDiscards,2013,44F1,57.75,1.5,M,5,4.39091508e-05
DKDiscards,2013,44F2,57.75,2.5,M,5,0.0051453673056
DKDiscards,2013,44F3,57.75,3.5,M,5,0.1175559580497
DKDiscards,2013,44F4,57.75,4.5,M,5,0.0409267980683
DKDiscards,2013,44F5,57.75,5.5,M,5,0.2958177582681
DKDiscards,2013,44F6,57.75,6.5,M,5,0.125582058884
DKDiscards,2013,44F7,57.75,7.5,M,5,0.0410740633109
DKDiscards,2013,44F8,57.75,8.5,M,5,0.0074690204643
DKDiscards,2013,44F9,57.75,9.5,M,5,0.0261381786683
DKDiscards,2013,44G0,57.75,10.5,M,5,0.0389888704363
DKDiscards,2013,45F1,58.25,1.5,M,5,0.0003345793017
DKDiscards,2013,45F2,58.25,2.5,M,5,0.1119702040511
DKDiscards,2013,45F3,58.25,3.5,M,5,0.0428007643225
DKDiscards,2013,45F4,58.25,4.5,M,5,0.0770484705228
DKDiscards,2013,45F5,58.25,5.5,M,5,0.0209049885341
DKDiscards,2013,45F9,58.25,9.5,M,5,0.0003225630628
DKDiscards,2013,45G0,58.25,10.5,M,5,0.0015673990597
DKDiscards,2013,46F2,58.75,2.5,M,5,0.3163336751821
DKDiscards,2013,46F3,58.75,3.5,M,5,0.2291219006627
DKDiscards,2013,46F4,58.75,4.5,M,5,3.3833185e-05
DKDiscards,2013,46G0,58.75,10.5,M,5,0.0008494609312
DKDiscards,2013,47F0,59.25,0.5,M,5,0.0002580388927
DKDiscards,2013,47F1,59.25,1.5,M,5,0.1384147210869
DKDiscards,2013,47F2,59.25,2.5,M,5,0.692371853776
DKDiscards,2013,47F3,59.25,3.5,M,5,1.2962704929036
DKDiscards,2013,47F4,59.25,4.5,M,5,6.53295258e-05
DKDiscards,2013,47G0,59.25,10.5,M,5,0.0001927059248
DKDiscards,2013,48F1,59.75,1.5,M,5,0.016716602803
DKDiscards,2013,48F2,59.75,2.5,M,5,0.24090267352
DKDiscards,2013,48F3,59.75,3.5,M,5,0.6249001145833
DKDiscards,2013,49F1,60.25,1.5,M,5,0.0536228499571
DKDiscards,2013,49F2,60.25,2.5,M,5,0.215023913685
DKDiscards,2013,49F3,60.25,3.5,M,5,0.50210402571
DKDiscards,2013,50F1,60.75,1.5,M,5,0.0052110069395
